Date,Station.Code,Time,WeatherCode,Tide,YSI..,WaterTemperature,SecchiDiskDepth,EC,SpCnd,pH,DO,Turbidity,StartTime,StopTime,SetTime,DriftStartMeter,DriftEndMeter,FlowMeterSpeed,ConditionCode,Count,Category,Phylum,Class,Order,Family,Species,PhysicalDataID,OrganismID,InvertDataID,InvertCatchID,Distance,Volume,CPUE,Year,Month
1/26/10,SHR,9:19,CLD,NA,NA,8.5,0.17,101,NA,8.05,10.58,NA,9:20,9:30,10,107811,118500,Regular,1,1,Aquatic Non-Insects,Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,,287,10,269,2143,287.2457842,9.95E-05,10052.34591,2010,1
1/26/10,SHR,9:19,CLD,NA,NA,8.5,0.17,101,NA,8.05,10.58,NA,9:20,9:30,10,107811,118500,Regular,1,1,Terrestrial Insects,Arthropoda,Insecta,Hymenoptera,,,287,66,269,2145,287.2457842,9.95E-05,10052.34591,2010,1
1/26/10,SHR,9:19,CLD,NA,NA,8.5,0.17,101,NA,8.05,10.58,NA,9:20,9:30,10,107811,118500,Regular,1,2,Aquatic Insects,Anthropoda,Insecta,Diptera,Chironomidae,,287,34,269,2144,287.2457842,9.95E-05,20104.69181,2010,1
1/26/10,STTD,11:25,RAN,NA,NA,8.5,0.11,205,NA,7.79,8.32,NA,11:26,11:36,10,118524,136104,Regular,1,31,Terrestrial Non-Insects,Arthropoda,Entognatha,Collembola,,,288,68,270,2164,472.4278124,6.05E-05,512520.1115,2010,1
1/26/10,STTD,11:25,RAN,NA,NA,8.5,0.11,205,NA,7.79,8.32,NA,11:26,11:36,10,118524,136104,Regular,1,2,Terrestrial Insects,Arthropoda,Insecta,Homoptera,,,288,65,270,2167,472.4278124,6.05E-05,33065.81364,2010,1
1/26/10,STTD,11:25,RAN,NA,NA,8.5,0.11,205,NA,7.79,8.32,NA,11:26,11:36,10,118524,136104,Regular,1,4,Terrestrial Non-Insects,Arthropoda,Arachnida,Araneida,,,288,58,270,2163,472.4278124,6.05E-05,66131.62729,2010,1
1/26/10,STTD,11:25,RAN,NA,NA,8.5,0.11,205,NA,7.79,8.32,NA,11:26,11:36,10,118524,136104,Regular,1,2,Aquatic Insects,Anthropoda,Insecta,Odonata,Coenagrionidae,,288,46,270,2154,472.4278124,6.05E-05,33065.81364,2010,1
1/26/10,STTD,11:25,RAN,NA,NA,8.5,0.11,205,NA,7.79,8.32,NA,11:26,11:36,10,118524,136104,Regular,1,2,Aquatic Insects,Anthropoda,Insecta,Diptera,Psychodidae,,288,37,270,2159,472.4278124,6.05E-05,33065.81364,2010,1
1/26/10,STTD,11:25,RAN,NA,NA,8.5,0.11,205,NA,7.79,8.32,NA,11:26,11:36,10,118524,136104,Regular,1,1,Aquatic Non-Insects,Annelida,Oligochaeta,Haplotaxida,Tubificidae,,288,5,270,2149,472.4278124,6.05E-05,16532.90682,2010,1
1/26/10,STTD,11:25,RAN,NA,NA,8.5,0.11,205,NA,7.79,8.32,NA,11:26,11:36,10,118524,136104,Regular,1,11,Terrestrial Insects,Arthropoda,Insecta,Diptera,,,288,64,270,2170,472.4278124,6.05E-05,181861.975,2010,1
1/26/10,STTD,11:25,RAN,NA,NA,8.5,0.11,205,NA,7.79,8.32,NA,11:26,11:36,10,118524,136104,Regular,1,48,Aquatic Insects,Anthropoda,Insecta,Diptera,Chironomidae,,288,34,270,2160,472.4278124,6.05E-05,793579.5274,2010,1
1/26/10,STTD,11:25,RAN,NA,NA,8.5,0.11,205,NA,7.79,8.32,NA,11:26,11:36,10,118524,136104,Regular,1,10,Terrestrial Non-Insects,Arthropoda,Arachnida,Acari,,,288,57,270,2162,472.4278124,6.05E-05,165329.0682,2010,1
1/26/10,STTD,11:25,RAN,NA,NA,8.5,0.11,205,NA,7.79,8.32,NA,11:26,11:36,10,118524,136104,Regular,1,8,Terrestrial Insects,Arthropoda,Insecta,Hymenoptera,,,288,66,270,2171,472.4278124,6.05E-05,132263.2546,2010,1
1/26/10,STTD,11:25,RAN,NA,NA,8.5,0.11,205,NA,7.79,8.32,NA,11:26,11:36,10,118524,136104,Regular,1,2,Aquatic Insects,Anthropoda,Insecta,Coleoptera,Hydraenidae,,288,52,270,2158,472.4278124,6.05E-05,33065.81364,2010,1
1/26/10,STTD,11:25,RAN,NA,NA,8.5,0.11,205,NA,7.79,8.32,NA,11:26,11:36,10,118524,136104,Regular,1,1,Aquatic Non-Insects,Mollusca,Gastropoda,Basommatophora,Physidae,,288,20,270,2152,472.4278124,6.05E-05,16532.90682,2010,1
1/26/10,STTD,11:25,RAN,NA,NA,8.5,0.11,205,NA,7.79,8.32,NA,11:26,11:36,10,118524,136104,Regular,1,1,Aquatic Non-Insects,Annelida,Polychaeta,Canalipalpata,Sabellidae,,288,8,270,2150,472.4278124,6.05E-05,16532.90682,2010,1
1/26/10,STTD,11:25,RAN,NA,NA,8.5,0.11,205,NA,7.79,8.32,NA,11:26,11:36,10,118524,136104,Regular,1,2,Terrestrial Insects,Arthropoda,Insecta,Hemiptera,,,288,71,270,2166,472.4278124,6.05E-05,33065.81364,2010,1
1/26/10,STTD,11:25,RAN,NA,NA,8.5,0.11,205,NA,7.79,8.32,NA,11:26,11:36,10,118524,136104,Regular,1,12,Aquatic Insects,Anthropoda,Insecta,Hemiptera,Corixidae,,288,44,270,2156,472.4278124,6.05E-05,198394.8819,2010,1
1/26/10,STTD,11:25,RAN,NA,NA,8.5,0.11,205,NA,7.79,8.32,NA,11:26,11:36,10,118524,136104,Regular,1,36,Terrestrial Insects,Arthropoda,Insecta,Coleoptera,,,288,63,270,2168,472.4278124,6.05E-05,595184.6456,2010,1
1/26/10,STTD,11:25,RAN,NA,NA,8.5,0.11,205,NA,7.79,8.32,NA,11:26,11:36,10,118524,136104,Regular,1,1,Aquatic Non-Insects,Cnidaria,Hydrozoa,Anthoathecata,Hydridae,,288,18,270,2146,472.4278124,6.05E-05,16532.90682,2010,1
1/26/10,STTD,11:25,RAN,NA,NA,8.5,0.11,205,NA,7.79,8.32,NA,11:26,11:36,10,118524,136104,Regular,1,2,Aquatic Non-Insects,Arthropoda,Crustacea,Ostracoda,Cypridae,,288,14,270,2151,472.4278124,6.05E-05,33065.81364,2010,1
1/26/10,STTD,11:25,RAN,NA,NA,8.5,0.11,205,NA,7.79,8.32,NA,11:26,11:36,10,118524,136104,Regular,1,8,Aquatic Insects,Anthropoda,Insecta,Coleoptera,Dytiscidae,,288,30,270,2157,472.4278124,6.05E-05,132263.2546,2010,1
1/26/10,STTD,11:25,RAN,NA,NA,8.5,0.11,205,NA,7.79,8.32,NA,11:26,11:36,10,118524,136104,Regular,1,4,Aquatic Insects,Anthropoda,Insecta,Diptera,Ephydridae,,288,36,270,2161,472.4278124,6.05E-05,66131.62729,2010,1
1/26/10,STTD,11:25,RAN,NA,NA,8.5,0.11,205,NA,7.79,8.32,NA,11:26,11:36,10,118524,136104,Regular,1,8,Aquatic Non-Insects,Annelida,Oligochaeta,Haplotaxida,Naididae,,288,4,270,2148,472.4278124,6.05E-05,132263.2546,2010,1
1/26/10,STTD,11:25,RAN,NA,NA,8.5,0.11,205,NA,7.79,8.32,NA,11:26,11:36,10,118524,136104,Regular,1,1,Aquatic Insects,Anthropoda,Insecta,Ephemeroptera,Leptohyphidae,,288,107,270,2153,472.4278124,6.05E-05,16532.90682,2010,1
1/26/10,STTD,11:25,RAN,NA,NA,8.5,0.11,205,NA,7.79,8.32,NA,11:26,11:36,10,118524,136104,Regular,1,1,Terrestrial Insects,Arthropoda,Insecta,Lepidoptera,,,288,73,270,2169,472.4278124,6.05E-05,16532.90682,2010,1
1/26/10,STTD,11:25,RAN,NA,NA,8.5,0.11,205,NA,7.79,8.32,NA,11:26,11:36,10,118524,136104,Regular,1,1,Terrestrial Insects,Arthropoda,Insecta,Psocoptera,,,288,67,270,2165,472.4278124,6.05E-05,16532.90682,2010,1
1/26/10,STTD,11:25,RAN,NA,NA,8.5,0.11,205,NA,7.79,8.32,NA,11:26,11:36,10,118524,136104,Regular,1,3,Aquatic Non-Insects,Annelida,Oligochaeta,Haplotaxida,Enchytraeidae,,288,2,270,2147,472.4278124,6.05E-05,49598.72046,2010,1
2/3/10,SHR,9:46,CLD,NA,NA,10.3,0.23,124,NA,8.49,9.24,NA,9:48,9:58,10,136104,140496,Regular,1,1,Aquatic Non-Insects,Arthropoda,Malacostraca,Amphipoda,Hyalellidae,,290,15,272,2173,118.026334,0.000242107,4130.40539,2010,2
2/3/10,SHR,9:46,CLD,NA,NA,10.3,0.23,124,NA,8.49,9.24,NA,9:48,9:58,10,136104,140496,Regular,1,1,Aquatic Non-Insects,Cnidaria,Hydrozoa,Anthoathecata,Hydridae,,290,18,272,2172,118.026334,0.000242107,4130.40539,2010,2
2/3/10,SHR,9:46,CLD,NA,NA,10.3,0.23,124,NA,8.49,9.24,NA,9:48,9:58,10,136104,140496,Regular,1,1,Aquatic Insects,Anthropoda,Insecta,Odonata,Coenagrionidae,,290,46,272,2174,118.026334,0.000242107,4130.40539,2010,2
2/3/10,STTD,11:29,CLR,NA,NA,10.5,0.18,234,NA,9.33,5.71,NA,11:30,11:35,5,140496,155197,Regular,1,6,Terrestrial Non-Insects,Arthropoda,Entognatha,Collembola,,,289,68,271,2186,395.0603681,7.23E-05,82952.30825,2010,2
2/3/10,STTD,11:29,CLR,NA,NA,10.5,0.18,234,NA,9.33,5.71,NA,11:30,11:35,5,140496,155197,Regular,1,38,Aquatic Non-Insects,Mollusca,Gastropoda,Basommatophora,Physidae,,289,20,271,2178,395.0603681,7.23E-05,525364.6189,2010,2
2/3/10,STTD,11:29,CLR,NA,NA,10.5,0.18,234,NA,9.33,5.71,NA,11:30,11:35,5,140496,155197,Regular,1,1,Aquatic Non-Insects,Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,,289,10,271,2177,395.0603681,7.23E-05,13825.38471,2010,2
2/3/10,STTD,11:29,CLR,NA,NA,10.5,0.18,234,NA,9.33,5.71,NA,11:30,11:35,5,140496,155197,Regular,1,1,Terrestrial Insects,Arthropoda,Insecta,Hemiptera,,,289,71,271,2187,395.0603681,7.23E-05,13825.38471,2010,2
2/3/10,STTD,11:29,CLR,NA,NA,10.5,0.18,234,NA,9.33,5.71,NA,11:30,11:35,5,140496,155197,Regular,1,3,Terrestrial Insects,Arthropoda,Insecta,Homoptera,,,289,65,271,2188,395.0603681,7.23E-05,41476.15413,2010,2
2/3/10,STTD,11:29,CLR,NA,NA,10.5,0.18,234,NA,9.33,5.71,NA,11:30,11:35,5,140496,155197,Regular,1,1,Aquatic Non-Insects,Cnidaria,Hydrozoa,Anthoathecata,Hydridae,,289,18,271,2175,395.0603681,7.23E-05,13825.38471,2010,2
2/3/10,STTD,11:29,CLR,NA,NA,10.5,0.18,234,NA,9.33,5.71,NA,11:30,11:35,5,140496,155197,Regular,1,2,Terrestrial Non-Insects,Arthropoda,Arachnida,Acari,,,289,57,271,2185,395.0603681,7.23E-05,27650.76942,2010,2
2/3/10,STTD,11:29,CLR,NA,NA,10.5,0.18,234,NA,9.33,5.71,NA,11:30,11:35,5,140496,155197,Regular,1,43,Terrestrial Insects,Arthropoda,Insecta,Diptera,,,289,64,271,2190,395.0603681,7.23E-05,594491.5425,2010,2
2/3/10,STTD,11:29,CLR,NA,NA,10.5,0.18,234,NA,9.33,5.71,NA,11:30,11:35,5,140496,155197,Regular,1,3,Aquatic Insects,Anthropoda,Insecta,Coleoptera,Dytiscidae,,289,30,271,2180,395.0603681,7.23E-05,41476.15413,2010,2
2/3/10,STTD,11:29,CLR,NA,NA,10.5,0.18,234,NA,9.33,5.71,NA,11:30,11:35,5,140496,155197,Regular,1,2,Aquatic Insects,Anthropoda,Insecta,Diptera,Ephydridae,,289,36,271,2184,395.0603681,7.23E-05,27650.76942,2010,2
2/3/10,STTD,11:29,CLR,NA,NA,10.5,0.18,234,NA,9.33,5.71,NA,11:30,11:35,5,140496,155197,Regular,1,5,Terrestrial Insects,Arthropoda,Insecta,Coleoptera,,,289,63,271,2189,395.0603681,7.23E-05,69126.92355,2010,2
2/3/10,STTD,11:29,CLR,NA,NA,10.5,0.18,234,NA,9.33,5.71,NA,11:30,11:35,5,140496,155197,Regular,1,1,Aquatic Insects,Anthropoda,Insecta,Coleoptera,Hydraenidae,,289,52,271,2181,395.0603681,7.23E-05,13825.38471,2010,2
2/3/10,STTD,11:29,CLR,NA,NA,10.5,0.18,234,NA,9.33,5.71,NA,11:30,11:35,5,140496,155197,Regular,1,41,Aquatic Non-Insects,Annelida,Oligochaeta,Haplotaxida,Enchytraeidae,,289,2,271,2176,395.0603681,7.23E-05,566840.7731,2010,2
2/3/10,STTD,11:29,CLR,NA,NA,10.5,0.18,234,NA,9.33,5.71,NA,11:30,11:35,5,140496,155197,Regular,1,7,Aquatic Insects,Anthropoda,Insecta,Hemiptera,Corixidae,,289,44,271,2179,395.0603681,7.23E-05,96777.69296,2010,2
2/3/10,STTD,11:29,CLR,NA,NA,10.5,0.18,234,NA,9.33,5.71,NA,11:30,11:35,5,140496,155197,Regular,1,1,Aquatic Insects,Anthropoda,Insecta,Diptera,Culicidae,,289,49,271,2182,395.0603681,7.23E-05,13825.38471,2010,2
2/3/10,STTD,11:29,CLR,NA,NA,10.5,0.18,234,NA,9.33,5.71,NA,11:30,11:35,5,140496,155197,Regular,1,1,Terrestrial Insects,Arthropoda,Insecta,Hymenoptera,,,289,66,271,2191,395.0603681,7.23E-05,13825.38471,2010,2
2/3/10,STTD,11:29,CLR,NA,NA,10.5,0.18,234,NA,9.33,5.71,NA,11:30,11:35,5,140496,155197,Regular,1,17,Aquatic Insects,Anthropoda,Insecta,Diptera,Chironomidae,,289,34,271,2183,395.0603681,7.23E-05,235031.5401,2010,2
2/10/10,SHR,12:50,CLD,NA,NA,10.6,0.18,110,NA,8.77,9.8,NA,12:50,13:00,10,167774,174354,Regular,1,1,Aquatic Insects,Anthropoda,Insecta,Odonata,Gomphidae,,292,102,273,2194,176.8245168,0.000161601,6188.084578,2010,2
2/10/10,SHR,12:50,CLD,NA,NA,10.6,0.18,110,NA,8.77,9.8,NA,12:50,13:00,10,167774,174354,Regular,1,2,Aquatic Non-Insects,Cnidaria,Hydrozoa,Anthoathecata,Hydridae,,292,18,273,2192,176.8245168,0.000161601,12376.16916,2010,2
2/10/10,SHR,12:50,CLD,NA,NA,10.6,0.18,110,NA,8.77,9.8,NA,12:50,13:00,10,167774,174354,Regular,1,15,Aquatic Insects,Anthropoda,Insecta,Diptera,Chironomidae,,292,34,273,2196,176.8245168,0.000161601,92821.26867,2010,2
2/10/10,SHR,12:50,CLD,NA,NA,10.6,0.18,110,NA,8.77,9.8,NA,12:50,13:00,10,167774,174354,Regular,1,2,Terrestrial Insects,Arthropoda,Insecta,Diptera,,,292,64,273,2198,176.8245168,0.000161601,12376.16916,2010,2
2/10/10,SHR,12:50,CLD,NA,NA,10.6,0.18,110,NA,8.77,9.8,NA,12:50,13:00,10,167774,174354,Regular,1,3,Aquatic Insects,Anthropoda,Insecta,Hemiptera,Corixidae,,292,44,273,2195,176.8245168,0.000161601,18564.25373,2010,2
2/10/10,SHR,12:50,CLD,NA,NA,10.6,0.18,110,NA,8.77,9.8,NA,12:50,13:00,10,167774,174354,Regular,1,1,Aquatic Insects,Anthropoda,Insecta,Ephemeroptera,Baetidae,,292,41,273,2193,176.8245168,0.000161601,6188.084578,2010,2
2/10/10,SHR,12:50,CLD,NA,NA,10.6,0.18,110,NA,8.77,9.8,NA,12:50,13:00,10,167774,174354,Regular,1,2,Terrestrial Insects,Arthropoda,Insecta,Homoptera,,,292,65,273,2197,176.8245168,0.000161601,12376.16916,2010,2
2/10/10,STTD,11:13,CLR,NA,NA,10.9,0.18,298,NA,8.25,6.7,NA,11:18,11:23,5,155185,167522,Regular,1,1,Terrestrial Non-Insects,Arthropoda,Entognatha,Collembola,,,293,68,274,2212,331.5325325,8.62E-05,11602.18837,2010,2
2/10/10,STTD,11:13,CLR,NA,NA,10.9,0.18,298,NA,8.25,6.7,NA,11:18,11:23,5,155185,167522,Regular,1,90,Terrestrial Insects,Arthropoda,Insecta,Diptera,,,293,64,274,2215,331.5325325,8.62E-05,1044196.953,2010,2
2/10/10,STTD,11:13,CLR,NA,NA,10.9,0.18,298,NA,8.25,6.7,NA,11:18,11:23,5,155185,167522,Regular,1,5,Aquatic Insects,Anthropoda,Insecta,Coleoptera,Dytiscidae,,293,30,274,2206,331.5325325,8.62E-05,58010.94183,2010,2
2/10/10,STTD,11:13,CLR,NA,NA,10.9,0.18,298,NA,8.25,6.7,NA,11:18,11:23,5,155185,167522,Regular,1,2,Aquatic Non-Insects,Cnidaria,Hydrozoa,Anthoathecata,Hydridae,,293,18,274,2199,331.5325325,8.62E-05,23204.37673,2010,2
2/10/10,STTD,11:13,CLR,NA,NA,10.9,0.18,298,NA,8.25,6.7,NA,11:18,11:23,5,155185,167522,Regular,1,52,Aquatic Insects,Anthropoda,Insecta,Diptera,Chironomidae,,293,34,274,2208,331.5325325,8.62E-05,603313.795,2010,2
2/10/10,STTD,11:13,CLR,NA,NA,10.9,0.18,298,NA,8.25,6.7,NA,11:18,11:23,5,155185,167522,Regular,1,2,Terrestrial Non-Insects,Arthropoda,Arachnida,Acari,,,293,57,274,2210,331.5325325,8.62E-05,23204.37673,2010,2
2/10/10,STTD,11:13,CLR,NA,NA,10.9,0.18,298,NA,8.25,6.7,NA,11:18,11:23,5,155185,167522,Regular,1,7,Aquatic Insects,Anthropoda,Insecta,Diptera,Ephydridae,,293,36,274,2209,331.5325325,8.62E-05,81215.31856,2010,2
2/10/10,STTD,11:13,CLR,NA,NA,10.9,0.18,298,NA,8.25,6.7,NA,11:18,11:23,5,155185,167522,Regular,1,2,Aquatic Insects,Anthropoda,Insecta,Coleoptera,Hydraenidae,,293,52,274,2207,331.5325325,8.62E-05,23204.37673,2010,2
2/10/10,STTD,11:13,CLR,NA,NA,10.9,0.18,298,NA,8.25,6.7,NA,11:18,11:23,5,155185,167522,Regular,1,5,Terrestrial Non-Insects,Arthropoda,Arachnida,Araneida,,,293,58,274,2211,331.5325325,8.62E-05,58010.94183,2010,2
2/10/10,STTD,11:13,CLR,NA,NA,10.9,0.18,298,NA,8.25,6.7,NA,11:18,11:23,5,155185,167522,Regular,1,1,Terrestrial Insects,Arthropoda,Insecta,Coleoptera,,,293,63,274,2214,331.5325325,8.62E-05,11602.18837,2010,2
2/10/10,STTD,11:13,CLR,NA,NA,10.9,0.18,298,NA,8.25,6.7,NA,11:18,11:23,5,155185,167522,Regular,1,1,Aquatic Non-Insects,Arthropoda,Malacostraca,Amphipoda,Corophiidae,,293,9,274,2203,331.5325325,8.62E-05,11602.18837,2010,2
2/10/10,STTD,11:13,CLR,NA,NA,10.9,0.18,298,NA,8.25,6.7,NA,11:18,11:23,5,155185,167522,Regular,1,5,Aquatic Non-Insects,Arthropoda,Crustacea,Ostracoda,Cypridae,,293,14,274,2202,331.5325325,8.62E-05,58010.94183,2010,2
2/10/10,STTD,11:13,CLR,NA,NA,10.9,0.18,298,NA,8.25,6.7,NA,11:18,11:23,5,155185,167522,Regular,1,62,Aquatic Non-Insects,Mollusca,Gastropoda,Basommatophora,Physidae,,293,20,274,2204,331.5325325,8.62E-05,719335.6786,2010,2
2/10/10,STTD,11:13,CLR,NA,NA,10.9,0.18,298,NA,8.25,6.7,NA,11:18,11:23,5,155185,167522,Regular,1,6,Aquatic Non-Insects,Annelida,Oligochaeta,Haplotaxida,Enchytraeidae,,293,2,274,2200,331.5325325,8.62E-05,69613.13019,2010,2
2/10/10,STTD,11:13,CLR,NA,NA,10.9,0.18,298,NA,8.25,6.7,NA,11:18,11:23,5,155185,167522,Regular,1,49,Aquatic Insects,Anthropoda,Insecta,Hemiptera,Corixidae,,293,44,274,2205,331.5325325,8.62E-05,568507.2299,2010,2
2/10/10,STTD,11:13,CLR,NA,NA,10.9,0.18,298,NA,8.25,6.7,NA,11:18,11:23,5,155185,167522,Regular,1,4,Aquatic Non-Insects,Annelida,Oligochaeta,Haplotaxida,Naididae,,293,4,274,2201,331.5325325,8.62E-05,46408.75346,2010,2
2/10/10,STTD,11:13,CLR,NA,NA,10.9,0.18,298,NA,8.25,6.7,NA,11:18,11:23,5,155185,167522,Regular,1,3,Terrestrial Insects,Arthropoda,Insecta,Homoptera,,,293,65,274,2213,331.5325325,8.62E-05,34806.5651,2010,2
2/17/10,SHR,11:18,CLR,NA,NA,12.7,0.27,203,NA,9.28,9.13,NA,11:18,11:28,10,184892,187703,Regular,1,1,Aquatic Insects,Anthropoda,Insecta,Ephemeroptera,Baetidae,,294,41,275,2216,75.54007854,0.000378276,2643.572302,2010,2
2/17/10,SHR,11:18,CLR,NA,NA,12.7,0.27,203,NA,9.28,9.13,NA,11:18,11:28,10,184892,187703,Regular,1,2,Aquatic Insects,Anthropoda,Insecta,Diptera,Chironomidae,,294,34,275,2217,75.54007854,0.000378276,5287.144605,2010,2
2/17/10,STTD,9:37,FOG,NA,NA,14.5,0.19,388,NA,8.59,6.58,NA,9:37,9:42,5,174390,184894,Regular,1,6,Aquatic Non-Insects,Mollusca,Gastropoda,Basommatophora,Physidae,,295,20,276,2222,282.2742743,0.000101231,59270.18882,2010,2
2/17/10,STTD,9:37,FOG,NA,NA,14.5,0.19,388,NA,8.59,6.58,NA,9:37,9:42,5,174390,184894,Regular,1,15,Aquatic Non-Insects,Arthropoda,Crustacea,Ostracoda,Cypridae,,295,14,276,2221,282.2742743,0.000101231,148175.4721,2010,2
2/17/10,STTD,9:37,FOG,NA,NA,14.5,0.19,388,NA,8.59,6.58,NA,9:37,9:42,5,174390,184894,Regular,1,25,Aquatic Non-Insects,Cnidaria,Hydrozoa,Anthoathecata,Hydridae,,295,18,276,2218,282.2742743,0.000101231,246959.1201,2010,2
2/17/10,STTD,9:37,FOG,NA,NA,14.5,0.19,388,NA,8.59,6.58,NA,9:37,9:42,5,174390,184894,Regular,1,29,Terrestrial Insects,Arthropoda,Insecta,Diptera,,,295,64,276,2229,282.2742743,0.000101231,286472.5793,2010,2
2/17/10,STTD,9:37,FOG,NA,NA,14.5,0.19,388,NA,8.59,6.58,NA,9:37,9:42,5,174390,184894,Regular,1,1,Aquatic Non-Insects,Mollusca,Bivalvia,Veneroida,Corbiculidae,,295,19,276,2223,282.2742743,0.000101231,9878.364804,2010,2
2/17/10,STTD,9:37,FOG,NA,NA,14.5,0.19,388,NA,8.59,6.58,NA,9:37,9:42,5,174390,184894,Regular,1,1,Aquatic Non-Insects,Annelida,Oligochaeta,Haplotaxida,Naididae,,295,4,276,2220,282.2742743,0.000101231,9878.364804,2010,2
2/17/10,STTD,9:37,FOG,NA,NA,14.5,0.19,388,NA,8.59,6.58,NA,9:37,9:42,5,174390,184894,Regular,1,2,Aquatic Non-Insects,Chordata,,Fish,Fish,,295,79,276,2224,282.2742743,0.000101231,19756.72961,2010,2
2/17/10,STTD,9:37,FOG,NA,NA,14.5,0.19,388,NA,8.59,6.58,NA,9:37,9:42,5,174390,184894,Regular,1,5,Aquatic Non-Insects,Annelida,Oligochaeta,Haplotaxida,Enchytraeidae,,295,2,276,2219,282.2742743,0.000101231,49391.82402,2010,2
2/17/10,STTD,9:37,FOG,NA,NA,14.5,0.19,388,NA,8.59,6.58,NA,9:37,9:42,5,174390,184894,Regular,1,1,Terrestrial Non-Insects,Arthropoda,Arachnida,Araneida,,,295,58,276,2228,282.2742743,0.000101231,9878.364804,2010,2
2/17/10,STTD,9:37,FOG,NA,NA,14.5,0.19,388,NA,8.59,6.58,NA,9:37,9:42,5,174390,184894,Regular,1,10,Aquatic Insects,Anthropoda,Insecta,Hemiptera,Corixidae,,295,44,276,2225,282.2742743,0.000101231,98783.64804,2010,2
2/17/10,STTD,9:37,FOG,NA,NA,14.5,0.19,388,NA,8.59,6.58,NA,9:37,9:42,5,174390,184894,Regular,1,1,Aquatic Insects,Anthropoda,Insecta,Diptera,Ephydridae,,295,36,276,2227,282.2742743,0.000101231,9878.364804,2010,2
2/17/10,STTD,9:37,FOG,NA,NA,14.5,0.19,388,NA,8.59,6.58,NA,9:37,9:42,5,174390,184894,Regular,1,14,Aquatic Insects,Anthropoda,Insecta,Diptera,Chironomidae,,295,34,276,2226,282.2742743,0.000101231,138297.1073,2010,2
2/24/10,SHR,8:54,CLD,NA,NA,11.5,0.39,148,NA,8.24,10.12,NA,9:29,9:39,10,187704,190837,Regular,1,3,Aquatic Non-Insects,Annelida,Oligochaeta,Haplotaxida,Enchytraeidae,,296,2,277,2231,84.19319319,0.000339398,8839.180388,2010,2
2/24/10,SHR,8:54,CLD,NA,NA,11.5,0.39,148,NA,8.24,10.12,NA,9:29,9:39,10,187704,190837,Regular,1,7,Aquatic Non-Insects,Chordata,,Fish,Fish,,296,79,277,2233,84.19319319,0.000339398,20624.75424,2010,2
2/24/10,SHR,8:54,CLD,NA,NA,11.5,0.39,148,NA,8.24,10.12,NA,9:29,9:39,10,187704,190837,Regular,1,1,Aquatic Insects,Anthropoda,Insecta,Coleoptera,Dytiscidae,,296,30,277,2234,84.19319319,0.000339398,2946.393463,2010,2
2/24/10,SHR,8:54,CLD,NA,NA,11.5,0.39,148,NA,8.24,10.12,NA,9:29,9:39,10,187704,190837,Regular,1,1,Aquatic Non-Insects,Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,,296,10,277,2232,84.19319319,0.000339398,2946.393463,2010,2
2/24/10,SHR,8:54,CLD,NA,NA,11.5,0.39,148,NA,8.24,10.12,NA,9:29,9:39,10,187704,190837,Regular,1,1,Terrestrial Insects,Arthropoda,Insecta,Diptera,,,296,64,277,2236,84.19319319,0.000339398,2946.393463,2010,2
2/24/10,SHR,8:54,CLD,NA,NA,11.5,0.39,148,NA,8.24,10.12,NA,9:29,9:39,10,187704,190837,Regular,1,7,Aquatic Non-Insects,Cnidaria,Hydrozoa,Anthoathecata,Hydridae,,296,18,277,2230,84.19319319,0.000339398,20624.75424,2010,2
2/24/10,SHR,8:54,CLD,NA,NA,11.5,0.39,148,NA,8.24,10.12,NA,9:29,9:39,10,187704,190837,Regular,1,5,Aquatic Insects,Anthropoda,Insecta,Diptera,Chironomidae,,296,34,277,2235,84.19319319,0.000339398,14731.96731,2010,2
3/3/10,SHR,9:07,RAN,NA,NA,11.5,0.35,118,NA,8.11,9.96,NA,9:07,9:17,10,190826,195630,Regular,1,1,Terrestrial Insects,Arthropoda,Insecta,Diptera,,,298,64,279,2244,129.0980211,0.000221343,4517.866005,2010,3
3/3/10,SHR,9:07,RAN,NA,NA,11.5,0.35,118,NA,8.11,9.96,NA,9:07,9:17,10,190826,195630,Regular,1,1,Aquatic Non-Insects,Annelida,Oligochaeta,Haplotaxida,Tubificidae,,298,5,279,2241,129.0980211,0.000221343,4517.866005,2010,3
3/3/10,SHR,9:07,RAN,NA,NA,11.5,0.35,118,NA,8.11,9.96,NA,9:07,9:17,10,190826,195630,Regular,1,1,Aquatic Non-Insects,Arthropoda,Arachnida,Trombidiformes,Limnesiidae,,298,119,279,2480,129.0980211,0.000221343,4517.866005,2010,3
3/3/10,SHR,9:07,RAN,NA,NA,11.5,0.35,118,NA,8.11,9.96,NA,9:07,9:17,10,190826,195630,Regular,1,1,Aquatic Insects,Anthropoda,Insecta,Hemiptera,Corixidae,,298,44,279,2242,129.0980211,0.000221343,4517.866005,2010,3
3/3/10,SHR,9:07,RAN,NA,NA,11.5,0.35,118,NA,8.11,9.96,NA,9:07,9:17,10,190826,195630,Regular,1,5,Aquatic Non-Insects,Cnidaria,Hydrozoa,Anthoathecata,Hydridae,,298,18,279,2240,129.0980211,0.000221343,22589.33003,2010,3
