date,month,station_code,weather_code,tide,wy,water_temperature,secchi,conductivity,sp_cnd,p_h,do,turbidity,mesh_size,organism_id,taxon_name,taxon_rank,life_stage,count,cpue,cpue_ed,common_name,classification,organism
2016-08-02,8,STTD,CLR,NA,2016,23.7,0.3,NA,NA,NA,NA,NA,150_micron,41,Diaphanosoma sp.,Genus,NA,3,191.786,191.591,Diaphanosoma sp.,Cladocera,Diaphanosoma
2016-08-02,8,STTD,CLR,NA,2016,23.7,0.3,NA,NA,NA,NA,NA,150_micron,44,Ilyocryptus sp.,Genus,NA,3,191.786,191.591,Ilyocryptus sp.,Cladocera,Ilyocryptus
2016-08-02,8,STTD,CLR,NA,2016,23.7,0.3,NA,NA,NA,NA,NA,150_micron,99,Moina sp.,Genus,NA,1,63.929,63.864,Moina sp.,Cladocera,Moina
2016-08-15,8,SHR,CLR,NA,2016,21.4,1.25,107,NA,NA,NA,NA,150_micron,43,Alona sp.,Genus,NA,3,10.632,10.634,Alona sp.,Cladocera,Alona
2016-08-15,8,SHR,CLR,NA,2016,21.4,1.25,107,NA,NA,NA,NA,150_micron,39,Camptocercus sp.,Genus,NA,6,21.265,21.268,Camptocercus sp.,Cladocera,Camptocercus
2016-08-15,8,SHR,CLR,NA,2016,21.4,1.25,107,NA,NA,NA,NA,150_micron,86,Kurzia sp.,Genus,NA,2,7.088,7.089,Kurzia sp.,Cladocera,Kurzia
2016-08-15,8,SHR,CLR,NA,2016,21.4,1.25,107,NA,NA,NA,NA,150_micron,100,Sida sp.,Genus,NA,2,7.088,7.089,Sida sp.,Cladocera,Sida
2016-08-16,8,STTD,CLR,NA,2016,23.23,0.18,207,NA,NA,NA,NA,150_micron,43,Alona sp.,Genus,NA,3,150.848,150.304,Alona sp.,Cladocera,Alona
2016-08-16,8,STTD,CLR,NA,2016,23.23,0.18,207,NA,NA,NA,NA,150_micron,35,Bosmina longirostris,Species,NA,41,2061.588,2054.153,Bosmina longirostris,Cladocera,Bosmina
2016-08-16,8,STTD,CLR,NA,2016,23.23,0.18,207,NA,NA,NA,NA,150_micron,41,Diaphanosoma sp.,Genus,NA,8,402.261,400.81,Diaphanosoma sp.,Cladocera,Diaphanosoma
2016-08-16,8,STTD,CLR,NA,2016,23.23,0.18,207,NA,NA,NA,NA,150_micron,44,Ilyocryptus sp.,Genus,NA,3,150.848,150.304,Ilyocryptus sp.,Cladocera,Ilyocryptus
2016-08-16,8,STTD,CLR,NA,2016,23.23,0.18,207,NA,NA,NA,NA,150_micron,95,Monospilus sp.,Genus,NA,1,50.283,50.101,Monospilus sp.,Cladocera,Monospilus
2016-08-29,8,SHR,CLR,NA,2016,20.08,0.9,145,NA,NA,NA,NA,150_micron,43,Alona sp.,Genus,NA,1,3.887,3.886,Alona sp.,Cladocera,Alona
2016-08-29,8,SHR,CLR,NA,2016,20.08,0.9,145,NA,NA,NA,NA,150_micron,35,Bosmina longirostris,Species,NA,3,11.66,11.659,Bosmina longirostris,Cladocera,Bosmina
2016-08-29,8,SHR,CLR,NA,2016,20.08,0.9,145,NA,NA,NA,NA,150_micron,39,Camptocercus sp.,Genus,NA,6,23.32,23.318,Camptocercus sp.,Cladocera,Camptocercus
2016-08-29,8,SHR,CLR,NA,2016,20.08,0.9,145,NA,NA,NA,NA,150_micron,36,Ceriodaphnia sp.,Genus,NA,9,34.981,34.977,Ceriodaphnia sp.,Cladocera,Ceriodaphnia
2016-08-29,8,SHR,CLR,NA,2016,20.08,0.9,145,NA,NA,NA,NA,150_micron,38,Chydorus sp.,Genus,NA,1,3.887,3.886,Chydorus sp.,Cladocera,Chydorus
2016-08-29,8,SHR,CLR,NA,2016,20.08,0.9,145,NA,NA,NA,NA,150_micron,102,Disparalona sp.,Genus,NA,1,3.887,3.886,Disparalona sp.,Cladocera,Disparalona
2016-08-29,8,SHR,CLR,NA,2016,20.08,0.9,145,NA,NA,NA,NA,150_micron,44,Ilyocryptus sp.,Genus,NA,2,7.773,7.773,Ilyocryptus sp.,Cladocera,Ilyocryptus
2016-08-29,8,SHR,CLR,NA,2016,20.08,0.9,145,NA,NA,NA,NA,150_micron,95,Monospilus sp.,Genus,NA,3,11.66,11.659,Monospilus sp.,Cladocera,Monospilus
2016-08-30,8,STTD,CLR,NA,2016,20.56,0.19,177,NA,NA,NA,NA,150_micron,43,Alona sp.,Genus,NA,13,283.728,283.86,Alona sp.,Cladocera,Alona
2016-08-30,8,STTD,CLR,NA,2016,20.56,0.19,177,NA,NA,NA,NA,150_micron,35,Bosmina longirostris,Species,NA,146,3186.482,3187.966,Bosmina longirostris,Cladocera,Bosmina
2016-08-30,8,STTD,CLR,NA,2016,20.56,0.19,177,NA,NA,NA,NA,150_micron,38,Chydorus sp.,Genus,NA,1,21.825,21.835,Chydorus sp.,Cladocera,Chydorus
2016-08-30,8,STTD,CLR,NA,2016,20.56,0.19,177,NA,NA,NA,NA,150_micron,41,Diaphanosoma sp.,Genus,NA,5,109.126,109.177,Diaphanosoma sp.,Cladocera,Diaphanosoma
2016-09-12,9,SHR,CLR,NA,2016,18.89,1.2,130,NA,NA,NA,NA,150_micron,43,Alona sp.,Genus,NA,4,6.285,6.283,Alona sp.,Cladocera,Alona
2016-09-12,9,SHR,CLR,NA,2016,18.89,1.2,130,NA,NA,NA,NA,150_micron,36,Ceriodaphnia sp.,Genus,NA,12,18.856,18.85,Ceriodaphnia sp.,Cladocera,Ceriodaphnia
2016-09-12,9,SHR,CLR,NA,2016,18.89,1.2,130,NA,NA,NA,NA,150_micron,38,Chydorus sp.,Genus,NA,2,3.143,3.142,Chydorus sp.,Cladocera,Chydorus
2016-09-12,9,SHR,CLR,NA,2016,18.89,1.2,130,NA,NA,NA,NA,150_micron,41,Diaphanosoma sp.,Genus,NA,1,1.571,1.571,Diaphanosoma sp.,Cladocera,Diaphanosoma
2016-09-13,9,STTD,CLR,NA,2016,19.54,0.35,183,NA,NA,NA,NA,150_micron,43,Alona sp.,Genus,NA,11,721.993,722.27,Alona sp.,Cladocera,Alona
2016-09-13,9,STTD,CLR,NA,2016,19.54,0.35,183,NA,NA,NA,NA,150_micron,35,Bosmina longirostris,Species,NA,66,4331.959,4333.62,Bosmina longirostris,Cladocera,Bosmina
2016-09-13,9,STTD,CLR,NA,2016,19.54,0.35,183,NA,NA,NA,NA,150_micron,39,Camptocercus sp.,Genus,NA,2,131.271,131.322,Camptocercus sp.,Cladocera,Camptocercus
2016-09-13,9,STTD,CLR,NA,2016,19.54,0.35,183,NA,NA,NA,NA,150_micron,36,Ceriodaphnia sp.,Genus,NA,7,459.45,459.626,Ceriodaphnia sp.,Cladocera,Ceriodaphnia
2016-09-13,9,STTD,CLR,NA,2016,19.54,0.35,183,NA,NA,NA,NA,150_micron,38,Chydorus sp.,Genus,NA,13,853.265,853.592,Chydorus sp.,Cladocera,Chydorus
2016-09-13,9,STTD,CLR,NA,2016,19.54,0.35,183,NA,NA,NA,NA,150_micron,41,Diaphanosoma sp.,Genus,NA,9,590.722,590.948,Diaphanosoma sp.,Cladocera,Diaphanosoma
2016-09-19,9,SHR,CLR,NA,2016,19.28,1.1,128,NA,NA,NA,NA,150_micron,43,Alona sp.,Genus,NA,4,8.279,8.281,Alona sp.,Cladocera,Alona
2016-09-19,9,SHR,CLR,NA,2016,19.28,1.1,128,NA,NA,NA,NA,150_micron,35,Bosmina longirostris,Species,NA,13,26.908,26.912,Bosmina longirostris,Cladocera,Bosmina
2016-09-19,9,SHR,CLR,NA,2016,19.28,1.1,128,NA,NA,NA,NA,150_micron,39,Camptocercus sp.,Genus,NA,7,14.489,14.491,Camptocercus sp.,Cladocera,Camptocercus
2016-09-19,9,SHR,CLR,NA,2016,19.28,1.1,128,NA,NA,NA,NA,150_micron,36,Ceriodaphnia sp.,Genus,NA,10,20.698,20.702,Ceriodaphnia sp.,Cladocera,Ceriodaphnia
2016-09-19,9,SHR,CLR,NA,2016,19.28,1.1,128,NA,NA,NA,NA,150_micron,38,Chydorus sp.,Genus,NA,1,2.07,2.07,Chydorus sp.,Cladocera,Chydorus
2016-09-19,9,SHR,CLR,NA,2016,19.28,1.1,128,NA,NA,NA,NA,150_micron,86,Kurzia sp.,Genus,NA,2,4.14,4.14,Kurzia sp.,Cladocera,Kurzia
2016-09-19,9,SHR,CLR,NA,2016,19.28,1.1,128,NA,NA,NA,NA,150_micron,95,Monospilus sp.,Genus,NA,4,8.279,8.281,Monospilus sp.,Cladocera,Monospilus
2016-09-19,9,SHR,CLR,NA,2016,19.28,1.1,128,NA,NA,NA,NA,150_micron,115,Pseudochydorus globosus,Species,NA,1,2.07,2.07,Pseudochydorus globosus,Cladocera,Pseudochydorus globosus
2016-09-20,9,STTD,CLR,NA,2016,22.67,0.23,199,NA,NA,NA,NA,150_micron,43,Alona sp.,Genus,NA,4,115.375,115.424,Alona sp.,Cladocera,Alona
2016-09-20,9,STTD,CLR,NA,2016,22.67,0.23,199,NA,NA,NA,NA,150_micron,36,Ceriodaphnia sp.,Genus,NA,1,28.844,28.856,Ceriodaphnia sp.,Cladocera,Ceriodaphnia
2016-09-20,9,STTD,CLR,NA,2016,22.67,0.23,199,NA,NA,NA,NA,150_micron,41,Diaphanosoma sp.,Genus,NA,1,28.844,28.856,Diaphanosoma sp.,Cladocera,Diaphanosoma
2016-09-20,9,STTD,CLR,NA,2016,22.67,0.23,199,NA,NA,NA,NA,150_micron,102,Disparalona sp.,Genus,NA,1,28.844,28.856,Disparalona sp.,Cladocera,Disparalona
2016-10-04,10,STTD,CLR,NA,2015,16.3,0.23,166,NA,NA,NA,NA,150_micron,43,Alona sp.,Genus,NA,2,72.548,72.455,Alona sp.,Cladocera,Alona
2016-10-04,10,STTD,CLR,NA,2015,16.3,0.23,166,NA,NA,NA,NA,150_micron,35,Bosmina longirostris,Species,NA,3,108.822,108.683,Bosmina longirostris,Cladocera,Bosmina
2016-10-04,10,STTD,CLR,NA,2015,16.3,0.23,166,NA,NA,NA,NA,150_micron,39,Camptocercus sp.,Genus,NA,1,36.274,36.228,Camptocercus sp.,Cladocera,Camptocercus
2016-10-04,10,STTD,CLR,NA,2015,16.3,0.23,166,NA,NA,NA,NA,150_micron,36,Ceriodaphnia sp.,Genus,NA,2,72.548,72.455,Ceriodaphnia sp.,Cladocera,Ceriodaphnia
2016-10-04,10,STTD,CLR,NA,2015,16.3,0.23,166,NA,NA,NA,NA,150_micron,41,Diaphanosoma sp.,Genus,NA,3,108.822,108.683,Diaphanosoma sp.,Cladocera,Diaphanosoma
2016-10-04,10,STTD,CLR,NA,2015,16.3,0.23,166,NA,NA,NA,NA,150_micron,95,Monospilus sp.,Genus,NA,1,36.274,36.228,Monospilus sp.,Cladocera,Monospilus
2016-10-05,10,SHR,CLR,NA,2015,16.04,2.1,94,NA,NA,NA,NA,150_micron,43,Alona sp.,Genus,NA,6,1.66,1.66,Alona sp.,Cladocera,Alona
2016-10-05,10,SHR,CLR,NA,2015,16.04,2.1,94,NA,NA,NA,NA,150_micron,92,Alonella sp.,Genus,NA,2,0.553,0.553,Alonella sp.,Cladocera,Alonella
2016-10-05,10,SHR,CLR,NA,2015,16.04,2.1,94,NA,NA,NA,NA,150_micron,35,Bosmina longirostris,Species,NA,45,12.453,12.453,Bosmina longirostris,Cladocera,Bosmina
2016-10-05,10,SHR,CLR,NA,2015,16.04,2.1,94,NA,NA,NA,NA,150_micron,39,Camptocercus sp.,Genus,NA,3,0.83,0.83,Camptocercus sp.,Cladocera,Camptocercus
2016-10-05,10,SHR,CLR,NA,2015,16.04,2.1,94,NA,NA,NA,NA,150_micron,36,Ceriodaphnia sp.,Genus,NA,6,1.66,1.66,Ceriodaphnia sp.,Cladocera,Ceriodaphnia
2016-10-05,10,SHR,CLR,NA,2015,16.04,2.1,94,NA,NA,NA,NA,150_micron,38,Chydorus sp.,Genus,NA,7,1.937,1.937,Chydorus sp.,Cladocera,Chydorus
2016-10-05,10,SHR,CLR,NA,2015,16.04,2.1,94,NA,NA,NA,NA,150_micron,41,Diaphanosoma sp.,Genus,NA,15,4.151,4.151,Diaphanosoma sp.,Cladocera,Diaphanosoma
2016-10-05,10,SHR,CLR,NA,2015,16.04,2.1,94,NA,NA,NA,NA,150_micron,93,Eurycercus sp.,Genus,NA,2,0.553,0.553,Eurycercus sp.,Cladocera,Eurycerus
2016-10-05,10,SHR,CLR,NA,2015,16.04,2.1,94,NA,NA,NA,NA,150_micron,44,Ilyocryptus sp.,Genus,NA,2,0.553,0.553,Ilyocryptus sp.,Cladocera,Ilyocryptus
2016-10-05,10,SHR,CLR,NA,2015,16.04,2.1,94,NA,NA,NA,NA,150_micron,45,Macrothrix sp.,Genus,NA,2,0.553,0.553,Macrothrix sp.,Cladocera,Macrothrix
2016-10-05,10,SHR,CLR,NA,2015,16.04,2.1,94,NA,NA,NA,NA,150_micron,99,Moina sp.,Genus,NA,5,1.384,1.384,Moina sp.,Cladocera,Moina
2016-10-05,10,SHR,CLR,NA,2015,16.04,2.1,94,NA,NA,NA,NA,150_micron,95,Monospilus sp.,Genus,NA,20,5.535,5.535,Monospilus sp.,Cladocera,Monospilus
2016-10-05,10,SHR,CLR,NA,2015,16.04,2.1,94,NA,NA,NA,NA,150_micron,88,Picripleuroxus sp.,Genus,NA,1,0.277,0.277,Picripleuroxus sp.,Cladocera,Picripleuroxus
2016-10-18,10,STTD,CLR,NA,2015,17.03,0.3,153,NA,NA,NA,NA,150_micron,43,Alona sp.,Genus,NA,1,18.887,18.906,Alona sp.,Cladocera,Alona
2016-10-18,10,STTD,CLR,NA,2015,17.03,0.3,153,NA,NA,NA,NA,150_micron,39,Camptocercus sp.,Genus,NA,1,18.887,18.906,Camptocercus sp.,Cladocera,Camptocercus
2016-10-18,10,STTD,CLR,NA,2015,17.03,0.3,153,NA,NA,NA,NA,150_micron,36,Ceriodaphnia sp.,Genus,NA,9,169.98,170.155,Ceriodaphnia sp.,Cladocera,Ceriodaphnia
2016-10-18,10,STTD,CLR,NA,2015,17.03,0.3,153,NA,NA,NA,NA,150_micron,38,Chydorus sp.,Genus,NA,1,18.887,18.906,Chydorus sp.,Cladocera,Chydorus
2016-10-19,10,SHR,CLR,NA,2015,15.6,1.7,98,NA,NA,NA,NA,150_micron,43,Alona sp.,Genus,NA,1,0.859,0.86,Alona sp.,Cladocera,Alona
2016-10-19,10,SHR,CLR,NA,2015,15.6,1.7,98,NA,NA,NA,NA,150_micron,92,Alonella sp.,Genus,NA,8,6.876,6.876,Alonella sp.,Cladocera,Alonella
2016-10-19,10,SHR,CLR,NA,2015,15.6,1.7,98,NA,NA,NA,NA,150_micron,35,Bosmina longirostris,Species,NA,20,17.19,17.19,Bosmina longirostris,Cladocera,Bosmina
2016-10-19,10,SHR,CLR,NA,2015,15.6,1.7,98,NA,NA,NA,NA,150_micron,36,Ceriodaphnia sp.,Genus,NA,10,8.595,8.595,Ceriodaphnia sp.,Cladocera,Ceriodaphnia
2016-10-19,10,SHR,CLR,NA,2015,15.6,1.7,98,NA,NA,NA,NA,150_micron,38,Chydorus sp.,Genus,NA,7,6.016,6.017,Chydorus sp.,Cladocera,Chydorus
2016-10-19,10,SHR,CLR,NA,2015,15.6,1.7,98,NA,NA,NA,NA,150_micron,41,Diaphanosoma sp.,Genus,NA,1,0.859,0.86,Diaphanosoma sp.,Cladocera,Diaphanosoma
2016-10-19,10,SHR,CLR,NA,2015,15.6,1.7,98,NA,NA,NA,NA,150_micron,102,Disparalona sp.,Genus,NA,1,0.859,0.86,Disparalona sp.,Cladocera,Disparalona
2016-10-19,10,SHR,CLR,NA,2015,15.6,1.7,98,NA,NA,NA,NA,150_micron,93,Eurycercus sp.,Genus,NA,2,1.719,1.719,Eurycercus sp.,Cladocera,Eurycerus
2016-10-19,10,SHR,CLR,NA,2015,15.6,1.7,98,NA,NA,NA,NA,150_micron,86,Kurzia sp.,Genus,NA,1,0.859,0.86,Kurzia sp.,Cladocera,Kurzia
2016-10-19,10,SHR,CLR,NA,2015,15.6,1.7,98,NA,NA,NA,NA,150_micron,45,Macrothrix sp.,Genus,NA,1,0.859,0.86,Macrothrix sp.,Cladocera,Macrothrix
2016-10-19,10,SHR,CLR,NA,2015,15.6,1.7,98,NA,NA,NA,NA,150_micron,95,Monospilus sp.,Genus,NA,8,6.876,6.876,Monospilus sp.,Cladocera,Monospilus
2016-10-19,10,SHR,CLR,NA,2015,15.6,1.7,98,NA,NA,NA,NA,150_micron,103,Simocephalus sp.,Genus,NA,1,0.859,0.86,Simocephalus sp.,Cladocera,Simocephalus
2016-10-31,10,STTD,CLR,NA,2015,17,0.48,160.6,NA,NA,NA,NA,150_micron,36,Ceriodaphnia sp.,Genus,NA,15,222.992,222.93,Ceriodaphnia sp.,Cladocera,Ceriodaphnia
2016-11-14,11,STTD,CLR,NA,2015,16.7,0.77,197,NA,NA,NA,NA,150_micron,43,Alona sp.,Genus,NA,2,17.278,17.284,Alona sp.,Cladocera,Alona
2016-11-14,11,STTD,CLR,NA,2015,16.7,0.77,197,NA,NA,NA,NA,150_micron,35,Bosmina longirostris,Species,NA,9,77.752,77.777,Bosmina longirostris,Cladocera,Bosmina
2016-11-14,11,STTD,CLR,NA,2015,16.7,0.77,197,NA,NA,NA,NA,150_micron,39,Camptocercus sp.,Genus,NA,2,17.278,17.284,Camptocercus sp.,Cladocera,Camptocercus
2016-11-14,11,STTD,CLR,NA,2015,16.7,0.77,197,NA,NA,NA,NA,150_micron,36,Ceriodaphnia sp.,Genus,NA,5,43.196,43.209,Ceriodaphnia sp.,Cladocera,Ceriodaphnia
2016-11-14,11,STTD,CLR,NA,2015,16.7,0.77,197,NA,NA,NA,NA,150_micron,41,Diaphanosoma sp.,Genus,NA,1,8.639,8.642,Diaphanosoma sp.,Cladocera,Diaphanosoma
2016-11-14,11,STTD,CLR,NA,2015,16.7,0.77,197,NA,NA,NA,NA,150_micron,86,Kurzia sp.,Genus,NA,1,8.639,8.642,Kurzia sp.,Cladocera,Kurzia
2016-11-14,11,STTD,CLR,NA,2015,16.7,0.77,197,NA,NA,NA,NA,150_micron,95,Monospilus sp.,Genus,NA,1,8.639,8.642,Monospilus sp.,Cladocera,Monospilus
2016-11-14,11,STTD,CLR,NA,2015,16.7,0.77,197,NA,NA,NA,NA,150_micron,88,Picripleuroxus sp.,Genus,NA,2,17.278,17.284,Picripleuroxus sp.,Cladocera,Picripleuroxus
2016-11-18,11,SHR,CLR,NA,2015,13.2,1.3,133,NA,NA,NA,NA,150_micron,43,Alona sp.,Genus,NA,2,3.213,3.213,Alona sp.,Cladocera,Alona
2016-11-18,11,SHR,CLR,NA,2015,13.2,1.3,133,NA,NA,NA,NA,150_micron,92,Alonella sp.,Genus,NA,1,1.606,1.606,Alonella sp.,Cladocera,Alonella
2016-11-18,11,SHR,CLR,NA,2015,13.2,1.3,133,NA,NA,NA,NA,150_micron,35,Bosmina longirostris,Species,NA,11,17.671,17.67,Bosmina longirostris,Cladocera,Bosmina
2016-11-18,11,SHR,CLR,NA,2015,13.2,1.3,133,NA,NA,NA,NA,150_micron,36,Ceriodaphnia sp.,Genus,NA,9,14.458,14.458,Ceriodaphnia sp.,Cladocera,Ceriodaphnia
2016-11-18,11,SHR,CLR,NA,2015,13.2,1.3,133,NA,NA,NA,NA,150_micron,38,Chydorus sp.,Genus,NA,10,16.065,16.064,Chydorus sp.,Cladocera,Chydorus
2016-11-18,11,SHR,CLR,NA,2015,13.2,1.3,133,NA,NA,NA,NA,150_micron,37,Daphnia sp.,Genus,NA,4,6.426,6.426,Daphnia,Cladocera,Daphnia
2016-11-18,11,SHR,CLR,NA,2015,13.2,1.3,133,NA,NA,NA,NA,150_micron,41,Diaphanosoma sp.,Genus,NA,1,1.606,1.606,Diaphanosoma sp.,Cladocera,Diaphanosoma
2016-11-18,11,SHR,CLR,NA,2015,13.2,1.3,133,NA,NA,NA,NA,150_micron,44,Ilyocryptus sp.,Genus,NA,1,1.606,1.606,Ilyocryptus sp.,Cladocera,Ilyocryptus
2016-11-18,11,SHR,CLR,NA,2015,13.2,1.3,133,NA,NA,NA,NA,150_micron,95,Monospilus sp.,Genus,NA,2,3.213,3.213,Monospilus sp.,Cladocera,Monospilus
2016-11-18,11,SHR,CLR,NA,2015,13.2,1.3,133,NA,NA,NA,NA,150_micron,103,Simocephalus sp.,Genus,NA,2,3.213,3.213,Simocephalus sp.,Cladocera,Simocephalus
2016-11-28,11,STTD,CLD,NA,2015,12.1,0.54,280,NA,NA,NA,NA,150_micron,43,Alona sp.,Genus,NA,2,111.685,111.696,Alona sp.,Cladocera,Alona
2016-11-28,11,STTD,CLD,NA,2015,12.1,0.54,280,NA,NA,NA,NA,150_micron,35,Bosmina longirostris,Species,NA,61,3406.39,3406.729,Bosmina longirostris,Cladocera,Bosmina
2016-11-28,11,STTD,CLD,NA,2015,12.1,0.54,280,NA,NA,NA,NA,150_micron,39,Camptocercus sp.,Genus,NA,2,111.685,111.696,Camptocercus sp.,Cladocera,Camptocercus
2016-11-28,11,STTD,CLD,NA,2015,12.1,0.54,280,NA,NA,NA,NA,150_micron,36,Ceriodaphnia sp.,Genus,NA,6,335.055,335.088,Ceriodaphnia sp.,Cladocera,Ceriodaphnia
2016-11-28,11,STTD,CLD,NA,2015,12.1,0.54,280,NA,NA,NA,NA,150_micron,38,Chydorus sp.,Genus,NA,5,279.212,279.24,Chydorus sp.,Cladocera,Chydorus
2016-11-28,11,STTD,CLD,NA,2015,12.1,0.54,280,NA,NA,NA,NA,150_micron,37,Daphnia sp.,Genus,NA,6,335.055,335.088,Daphnia,Cladocera,Daphnia
2016-11-28,11,STTD,CLD,NA,2015,12.1,0.54,280,NA,NA,NA,NA,150_micron,41,Diaphanosoma sp.,Genus,NA,1,55.842,55.848,Diaphanosoma sp.,Cladocera,Diaphanosoma
2016-11-28,11,STTD,CLD,NA,2015,12.1,0.54,280,NA,NA,NA,NA,150_micron,93,Eurycercus sp.,Genus,NA,1,55.842,55.848,Eurycercus sp.,Cladocera,Eurycerus
2016-11-28,11,STTD,CLD,NA,2015,12.1,0.54,280,NA,NA,NA,NA,150_micron,45,Macrothrix sp.,Genus,NA,1,55.842,55.848,Macrothrix sp.,Cladocera,Macrothrix
2016-11-29,11,SHR,CLD,NA,2015,10.3,0.75,115,NA,NA,NA,NA,150_micron,43,Alona sp.,Genus,NA,6,36.178,36.158,Alona sp.,Cladocera,Alona
2016-11-29,11,SHR,CLD,NA,2015,10.3,0.75,115,NA,NA,NA,NA,150_micron,35,Bosmina longirostris,Species,NA,46,277.366,277.209,Bosmina longirostris,Cladocera,Bosmina
2016-11-29,11,SHR,CLD,NA,2015,10.3,0.75,115,NA,NA,NA,NA,150_micron,36,Ceriodaphnia sp.,Genus,NA,46,277.366,277.209,Ceriodaphnia sp.,Cladocera,Ceriodaphnia
2016-11-29,11,SHR,CLD,NA,2015,10.3,0.75,115,NA,NA,NA,NA,150_micron,38,Chydorus sp.,Genus,NA,4,24.119,24.105,Chydorus sp.,Cladocera,Chydorus
2016-11-29,11,SHR,CLD,NA,2015,10.3,0.75,115,NA,NA,NA,NA,150_micron,37,Daphnia sp.,Genus,NA,3,18.089,18.079,Daphnia,Cladocera,Daphnia
2016-11-29,11,SHR,CLD,NA,2015,10.3,0.75,115,NA,NA,NA,NA,150_micron,102,Disparalona sp.,Genus,NA,1,6.03,6.026,Disparalona sp.,Cladocera,Disparalona
2016-11-29,11,SHR,CLD,NA,2015,10.3,0.75,115,NA,NA,NA,NA,150_micron,95,Monospilus sp.,Genus,NA,1,6.03,6.026,Monospilus sp.,Cladocera,Monospilus
2016-11-29,11,SHR,CLD,NA,2015,10.3,0.75,115,NA,NA,NA,NA,150_micron,103,Simocephalus sp.,Genus,NA,2,12.059,12.053,Simocephalus sp.,Cladocera,Simocephalus
2016-12-13,12,STTD,FOG,NA,2015,9.9,0.48,463,NA,NA,NA,NA,150_micron,43,Alona sp.,Genus,NA,4,36.689,36.707,Alona sp.,Cladocera,Alona
2016-12-13,12,STTD,FOG,NA,2015,9.9,0.48,463,NA,NA,NA,NA,150_micron,35,Bosmina longirostris,Species,NA,30,275.166,275.301,Bosmina longirostris,Cladocera,Bosmina
2016-12-13,12,STTD,FOG,NA,2015,9.9,0.48,463,NA,NA,NA,NA,150_micron,39,Camptocercus sp.,Genus,NA,10,91.722,91.767,Camptocercus sp.,Cladocera,Camptocercus
2016-12-13,12,STTD,FOG,NA,2015,9.9,0.48,463,NA,NA,NA,NA,150_micron,36,Ceriodaphnia sp.,Genus,NA,7,64.205,64.237,Ceriodaphnia sp.,Cladocera,Ceriodaphnia
2016-12-13,12,STTD,FOG,NA,2015,9.9,0.48,463,NA,NA,NA,NA,150_micron,38,Chydorus sp.,Genus,NA,40,366.887,367.068,Chydorus sp.,Cladocera,Chydorus
2016-12-13,12,STTD,FOG,NA,2015,9.9,0.48,463,NA,NA,NA,NA,150_micron,37,Daphnia sp.,Genus,NA,3,27.517,27.53,Daphnia,Cladocera,Daphnia
2016-12-13,12,STTD,FOG,NA,2015,9.9,0.48,463,NA,NA,NA,NA,150_micron,41,Diaphanosoma sp.,Genus,NA,1,9.172,9.177,Diaphanosoma sp.,Cladocera,Diaphanosoma
2016-12-13,12,STTD,FOG,NA,2015,9.9,0.48,463,NA,NA,NA,NA,150_micron,93,Eurycercus sp.,Genus,NA,1,9.172,9.177,Eurycercus sp.,Cladocera,Eurycerus
2016-12-13,12,STTD,FOG,NA,2015,9.9,0.48,463,NA,NA,NA,NA,150_micron,44,Ilyocryptus sp.,Genus,NA,2,18.344,18.353,Ilyocryptus sp.,Cladocera,Ilyocryptus
2016-12-13,12,STTD,FOG,NA,2015,9.9,0.48,463,NA,NA,NA,NA,150_micron,45,Macrothrix sp.,Genus,NA,4,36.689,36.707,Macrothrix sp.,Cladocera,Macrothrix
2016-12-13,12,STTD,FOG,NA,2015,9.9,0.48,463,NA,NA,NA,NA,150_micron,88,Picripleuroxus sp.,Genus,NA,1,9.172,9.177,Picripleuroxus sp.,Cladocera,Picripleuroxus
2016-12-14,12,SHR,CLD,NA,2015,10,0.16,76,NA,NA,NA,NA,150_micron,43,Alona sp.,Genus,NA,4,15.506,15.502,Alona sp.,Cladocera,Alona
2016-12-14,12,SHR,CLD,NA,2015,10,0.16,76,NA,NA,NA,NA,150_micron,92,Alonella sp.,Genus,NA,1,3.877,3.876,Alonella sp.,Cladocera,Alonella
2016-12-14,12,SHR,CLD,NA,2015,10,0.16,76,NA,NA,NA,NA,150_micron,35,Bosmina longirostris,Species,NA,40,155.06,155.024,Bosmina longirostris,Cladocera,Bosmina
2016-12-14,12,SHR,CLD,NA,2015,10,0.16,76,NA,NA,NA,NA,150_micron,36,Ceriodaphnia sp.,Genus,NA,10,38.765,38.756,Ceriodaphnia sp.,Cladocera,Ceriodaphnia
2016-12-14,12,SHR,CLD,NA,2015,10,0.16,76,NA,NA,NA,NA,150_micron,38,Chydorus sp.,Genus,NA,8,31.012,31.005,Chydorus sp.,Cladocera,Chydorus
2016-12-14,12,SHR,CLD,NA,2015,10,0.16,76,NA,NA,NA,NA,150_micron,37,Daphnia sp.,Genus,NA,9,34.889,34.88,Daphnia,Cladocera,Daphnia
2016-12-14,12,SHR,CLD,NA,2015,10,0.16,76,NA,NA,NA,NA,150_micron,95,Monospilus sp.,Genus,NA,2,7.753,7.751,Monospilus sp.,Cladocera,Monospilus
2016-12-14,12,SHR,CLD,NA,2015,10,0.16,76,NA,NA,NA,NA,150_micron,88,Picripleuroxus sp.,Genus,NA,2,7.753,7.751,Picripleuroxus sp.,Cladocera,Picripleuroxus
2016-12-21,12,SHR,CLD,NA,2015,8.4,0.23,72,NA,NA,NA,NA,150_micron,35,Bosmina longirostris,Species,NA,42,487.905,487.795,Bosmina longirostris,Cladocera,Bosmina
